Id,Category
uttr-28fa3120b0af48599a2e367bd49912ee.pt,id05535
uttr-58689df2f59846d7ae780b13447fc57e.pt,id03017
uttr-88268bebeadd44389bad4cf7834583d4.pt,id08221
uttr-b8d279b6988142adb2b59810bc05f337.pt,id01238
uttr-b899bcd68e5b4334af71934cfd0b07c8.pt,id01666
uttr-c7b530919fb7449aac27365d9dd0d601.pt,id00559
uttr-f628b05141f24dd5adfc1471566bcf96.pt,id01920
uttr-ec3bd7fd674544f0b8759bb7abcceb39.pt,id05607
uttr-f9f6073faccd42c7a2a534dc84b48c17.pt,id06922
uttr-42eae813711c458292e397f445686787.pt,id04159
uttr-6b053672bf7d46cab5c6cfb1a2aa870c.pt,id02114
uttr-d1ea2749546c4561a74cd0afa3e9f492.pt,id04196
uttr-f4852effa55c4a95be38645a2b7070aa.pt,id00167
uttr-d7fd9ead59e449d394fbc246835818b4.pt,id06459
uttr-96e6a797f9324fbb86f4cdf3bd0f9a9f.pt,id02338
uttr-f0a8c0de8e594ed3b705053c5af6a753.pt,id08175
uttr-ccd44be847d042dd9a0b06d6589069b7.pt,id07049
uttr-f6486a2a590843669cba344367a9b77e.pt,id05649
uttr-bf4bbee349f7429abbff3f5ea6acca99.pt,id07362
uttr-e12a6263a8fd48988637cd1d88ee3d16.pt,id07051
uttr-8f4758bf75ac4263a9017152a174aea9.pt,id05607
uttr-1199821d9dd04ff1959c08509ffadcb1.pt,id07189
uttr-e90b2220e00c4e429d18d7e6166d07cc.pt,id01500
uttr-37984e38c3fc40eabba4d835f416b6a5.pt,id06893
uttr-b8b780547ab94f8796e0e632fce5f1f3.pt,id01471
uttr-24f8fc29e9db4bc090e872dff4514a9e.pt,id08221
uttr-45934e8819d141a19151e5f46a54206c.pt,id02234
uttr-544afb6dd7de42c8a3ffa707e34ad618.pt,id09125
uttr-56752a2c7fb64aafb28a7e4f905cf917.pt,id06428
uttr-5373b9d4f02c424ebdf3fe048468bbf0.pt,id06155
uttr-e98d4da69a904da6a0b2c10fd0fdc5fc.pt,id00059
uttr-e3e0d96c21134e48bd775bd08079f05a.pt,id05023
uttr-a87b330f4b044eb0b7e609cd7e8d35a3.pt,id06304
uttr-0f7073bbb6554e02934c99aec38e9fbf.pt,id03449
uttr-37f42fb1d13c47f0abb70cf89933a463.pt,id00206
uttr-a63e757657ec4b2cab06eeb62f341735.pt,id04239
uttr-93a2c2890bc2450a8380f4f7943bc2ca.pt,id06674
uttr-fc31b2217d5b4247b1201432967f631c.pt,id04751
uttr-1753d1eb2d114ac8baec55230f577787.pt,id04048
uttr-151d4e70a31347ddb19b05eebe826947.pt,id05963
uttr-6c40c3bf991448a3807f86db6c5e928f.pt,id03970
uttr-b055a4b29c8a4388b1297f6c4bd7c0fd.pt,id01830
uttr-a713305ccae14c019d81bc2109eb0b33.pt,id09216
uttr-3e63c3b192df4368949b64f0dd664ed1.pt,id00995
uttr-499871c8c4fa4ce5bd62b309d6bf4197.pt,id08567
uttr-9d2489f06d0643d78155ace7d714415f.pt,id01246
uttr-200161c541834c5d9c6c7ac4727b1e7c.pt,id05483
uttr-cbc1d2ac70ff45159ee27d2e6c97b216.pt,id01049
uttr-d775171476b640ff9b15d379fa929184.pt,id02963
uttr-cda270fd0752466eb6f826afee47a440.pt,id07199
uttr-e5892eb4db084195b9021d4e99c3f8a0.pt,id01885
uttr-cd5b5bfc23a6463ab17a16543662b364.pt,id04175
uttr-524c94c7b1b94282a329a1805098d2fd.pt,id02228
uttr-e2b1b50b5fce4ebeb54222bbff1fce09.pt,id06277
uttr-8789e6a1382d4087a6de889f8e57f9e9.pt,id07198
uttr-96ef90800dac43b78664869d2de64381.pt,id05211
uttr-3bda78b6852941f89261cae2676f0774.pt,id08870
uttr-0d57caaf55eb475b83e2da51c456d75c.pt,id07977
uttr-f7eaf98e1cc44a3c8b99765afce3dc33.pt,id07581
uttr-19bd66702f6f466cb259e966a5421a88.pt,id01530
uttr-96c7630a18c64f13876b069323958b62.pt,id03017
uttr-e515a1193e254632a3df57380944f916.pt,id02024
uttr-162add97a8d34b75a439814f35a7effd.pt,id00297
uttr-f6fd7e7af59c4f61a1cfb25bc0482ff1.pt,id04301
uttr-c53a80f0ecc8427ebc8f44f0977817a2.pt,id01371
uttr-4efbdb3bc94046c499fae0e590b2ff93.pt,id03703
uttr-1d0930b96eac4ad2b2b74ccbcea9eb15.pt,id00841
uttr-d3d7ef1fbd5c4df78f25654b168b36d7.pt,id00036
uttr-aa904a69a4ea4fd19be0b6f28b49263f.pt,id06301
uttr-457b9c13be6b41deb78e13e565bdde90.pt,id09271
uttr-6e1e5c63a10e489a9477eabe21ac0ea7.pt,id00391
uttr-bf866d1558b7449e8084562e96f342ab.pt,id04483
uttr-c35a4828b44143b4b8e50723667236d9.pt,id02134
uttr-f3f855908770434db03df52310fda335.pt,id07368
uttr-e597f713478b4e88890100ced10e19fb.pt,id05520
uttr-7490dd1b3b3a453eacb3ef7c2c379847.pt,id06397
uttr-ceb12dd273124467b5b1cff6c0c5a764.pt,id01241
uttr-106cd7fd569c48cdb2f6508159cbbdcc.pt,id08175
uttr-84f6013a2e08463ca8d76248a5a0cf98.pt,id05392
uttr-6f63e53f3d164eacacf73515656d6342.pt,id05966
uttr-1ebad94d34f44cdd888816c31baa6db7.pt,id01449
uttr-9b62ceba2ab549b09bb5af900c7598d8.pt,id04246
uttr-6199c22003fc454b88441d655ce5e644.pt,id08883
uttr-1faa76483b2a49eda413d79969a5e047.pt,id06255
uttr-60dc7f7141b34322a984cd535f91e4b1.pt,id01237
uttr-22c8aca61555428b91496227433155e8.pt,id05963
uttr-f8634cd3d83144648d953169548b202f.pt,id04567
uttr-43618ace4e4a427784688ce80da71968.pt,id04077
uttr-af11bb62ef414a0a97c1b9085e7e640b.pt,id07697
uttr-4010597082b748a3aae67eeebe2beb1e.pt,id06255
uttr-57b62f2dc39d4ae2bcb6c2158b3dcda3.pt,id03953
uttr-d1756b8d689f4fa5a68bef9929805d76.pt,id02607
uttr-72ede89f068d42fe822925a8b7083b56.pt,id05194
uttr-3ddafba9104b4fbc87e9cbe8327bfc43.pt,id06732
uttr-55d75e67d85a4771a9f7f023f36e355f.pt,id06052
uttr-e2ab5884729845a183fbd0b08908151a.pt,id06380
uttr-113d215bbe914f98a9034067e3949046.pt,id02944
uttr-f1466618f8204df0b2a8f6a17b0e0507.pt,id03618
uttr-af4c5ee11b7149229f88566afd554258.pt,id05405
uttr-f520666ba30c47a3ab4fdb456f9d75fb.pt,id07989
uttr-581d17dc944748208db7a6a364b77bd9.pt,id03530
uttr-223d8ec78dee4ae693ad3a2c9c439a3b.pt,id02051
uttr-1da68309ca86472e94c89a80427f33c1.pt,id00934
uttr-a02e366b0d0d493681dbcd82a12524c4.pt,id07254
uttr-57be81ae2b9c48b9ac2cfadd88679932.pt,id00778
uttr-d834486a8b1144399a82287a03a3cde8.pt,id00387
uttr-5c6027b5a0a641d2af7007b5ad8e8663.pt,id07987
uttr-d4891ab091a1402e8c2f9cbabe898b35.pt,id07876
uttr-7935eb5b80df495a9c273bf5fba9301b.pt,id02288
uttr-016467a7ff964062be615cd51bacbf7c.pt,id01826
uttr-85f175b91ce94eb199694fd57809c15b.pt,id08175
uttr-43f13ac5328a4b49b1e175dc2c440a6a.pt,id05392
uttr-031429daffa5476cb28d3be542e954ae.pt,id02097
uttr-c8b6c96cc7d44a3380444307bbb6e0f8.pt,id09154
uttr-4ed7706e9f9d4750a92ed93b75c8a5ef.pt,id00099
uttr-e3ea5d92fa7e4cf0a3f115183c04bf15.pt,id02731
uttr-2031bfada33041eca8d90b33a1b7228c.pt,id09094
uttr-0e4c92be533245d38ad6346a3dfcd854.pt,id03057
uttr-29c404570b674d13955a089ef09cf4fa.pt,id06277
uttr-a1522102f352440b948f656470a8b01c.pt,id01629
uttr-a7b228d98330429483c1a305235dca15.pt,id00036
uttr-dff863995aba4033903d86dfe4736a84.pt,id01451
uttr-21dded9bc4454d69a10d09d4ddbee5dc.pt,id04503
uttr-252a5568ecf14f63b450f36f57e43cc2.pt,id06483
uttr-e48b5f4fe3fa4154a74d4f725d1f2789.pt,id05284
uttr-3c273163a8ad403b884727bd6d661935.pt,id00846
uttr-83b5223001e84f6f945f1d7ad699ae58.pt,id04958
uttr-eb0b8b1a51e5458ba56d152597591d46.pt,id00810
uttr-2ee36624688d4f699916630c2194285d.pt,id04028
uttr-16d508bf1d3d4f999a7f63cd2c594381.pt,id06408
uttr-87aab93b43da4aa78a74bda14e630ba7.pt,id00087
uttr-0dd5d67685934bec90e47f8faf865a41.pt,id06097
uttr-cc787f658bdb4082860ad33b22cf1737.pt,id05487
uttr-ef9e01d2e9154ae0b6466def45638108.pt,id08483
uttr-040397c0e7aa48139badbdab22db53ed.pt,id01530
uttr-bf2492424e1b44358eb4156ebf90445d.pt,id05558
uttr-f97dc90e361f4f9e998daaef78e17bea.pt,id01122
uttr-30e37410d8b342728772c960d3989ba1.pt,id00426
uttr-73061c06238e4a08a06eec57c26a5f15.pt,id07664
uttr-b1ffd2619ee74419a80f1cb153744aa7.pt,id04877
uttr-766b15bc59ad474db72c540c224a59d2.pt,id01449
uttr-99a418b705d245bc8822341f74e62280.pt,id01780
uttr-798841994a5049189d4b3d6e5ff3f058.pt,id00058
uttr-d5b672fd18c84937ba4f59e899b49eb7.pt,id03518
uttr-3e4c25988b134bd89d075a7361081fc6.pt,id08221
uttr-05b7dadffee9433f9a54b351c9846489.pt,id00275
uttr-5e599460318248709ac384020ddf8a07.pt,id03958
uttr-5a2baa3b05ec486f9bb0a8e2ea4cab34.pt,id03448
uttr-e518395e080f4dfdb9b1f22849be7f48.pt,id00931
uttr-1be717dfe64a4a37b070dda9f55f7182.pt,id05023
uttr-3ff9f7c6852b44ee9c73680450b9062c.pt,id07453
uttr-ae2b4fe754c24bd885d63b88dbff863e.pt,id07960
uttr-dcbdb00506fd47b8b808904b9e151b02.pt,id02963
uttr-7fbd3a034c9743fe8f7d6a937d5ca709.pt,id01830
uttr-27ed92d68d5242cab675255db76ce1f7.pt,id06674
uttr-37ef2d3fa7254932bd545d2f1d354112.pt,id02597
uttr-b3c6bcf5228b4fc2b8e7b5d59a572725.pt,id07683
uttr-5f7c753c2d0d46caa679ad0125d7fc3f.pt,id01258
uttr-667fe27952814f88bda08064fde1da71.pt,id02080
uttr-f0b1c1a339394c1f9a8613649bafe974.pt,id05547
uttr-f25b85bbbab245078a48e924353b0c69.pt,id01920
uttr-37a028f487c144788cd896060da6aa1a.pt,id04935
uttr-20ecb4ca8def44e7a4929ecf7fd65e9b.pt,id03402
uttr-f224e6b322dd49739f4553c341e3c978.pt,id05624
uttr-8fac8518676742d59561d4847ec90603.pt,id04077
uttr-a764ea424b1048cea8848792fe93097b.pt,id02731
uttr-a50c2b3cbdcb478290fbe9667f1eafa4.pt,id02080
uttr-94ff76a61fe046ef899c6ad2fc00f168.pt,id07395
uttr-a415635ae0474a76be7f73f2f2b99a11.pt,id05162
uttr-cc326905a5d54e459f41f1b6ac45c75b.pt,id07526
uttr-13dde35a41cd4232918be2c05f592f50.pt,id04897
uttr-33a50282ad804a8895e322459e2011d1.pt,id09112
uttr-93fc35f9be46422dacd41f4f8908eced.pt,id08327
uttr-f147b70fcbe34af6981dd8842b09e062.pt,id01535
uttr-355c5816572b44d6aba096681faaaac9.pt,id07528
uttr-15793767226943cebc1d2d66a84b340a.pt,id09271
uttr-e71bb7874bd340dfb12532ea8de514cc.pt,id05660
uttr-8756013fe6284aec9fbb8e12f1fdff50.pt,id03221
uttr-b1708193e6a84ad6b4b07fd331079695.pt,id00206
uttr-2e2bc586d4884e8f8770b0a96981147f.pt,id05197
uttr-1b9751cf0a1248f4aec1550fd50e8293.pt,id05044
uttr-358683a3a9d447ad8d1e293a3e6e7525.pt,id05508
uttr-1e70307390b94e31aea1e54dbd884475.pt,id01972
uttr-582ffc14e7cb4e8eb3329ad88de023be.pt,id06643
uttr-e69e53eb04414803964e516532ec3b70.pt,id07177
uttr-8c249fa58c334797b793c4b124d55506.pt,id08221
uttr-da4359c134f6485bb1b126a5bb2acc60.pt,id05624
uttr-a07a1a842c5647a5ad804d55457675ad.pt,id08074
uttr-e57d36c5846b4bd2b39f1e76250aa6dc.pt,id08221
uttr-3122eb30c23747b7a8aba1f8c901f323.pt,id01049
uttr-4a530b94662a4f70bc382a6dd4143440.pt,id03958
uttr-c7b8e662d76b416c9c7af18131b4cb0d.pt,id06231
uttr-57565b348a80455d844af317d51ed2ce.pt,id03000
uttr-f7773375be94412090307b33e9859f34.pt,id01085
uttr-dc749d6ff81e4dac812d4cd1e4e06cad.pt,id08417
uttr-5ad5d9ee7cb948f99d0ce833cebbf42f.pt,id00846
uttr-a37e71464eca4ca2b88985074dec8701.pt,id08483
uttr-6500dfc4b764438fb07b333814cb15e4.pt,id01915
uttr-1b236842a2be46e38ca48c58fb375eb7.pt,id07362
uttr-b41f4ff613d44b519d94501e612262b3.pt,id02097
uttr-5abb45f590d34c34906b79122837ffb2.pt,id07107
uttr-2e3b88650d7a48cebad1d03171aea4fc.pt,id05564
uttr-7a2fe632ff984146b9874ea9f90440f0.pt,id08850
uttr-9f2fdbc8fea24722851f47646aa775fc.pt,id06255
uttr-ed766b7ea80e40689f5c90e32437f30e.pt,id04624
uttr-e456a31909224093a55a20cd7b3dc943.pt,id05470
uttr-fbe25882293343679144e116059a5d10.pt,id05547
uttr-24e0ba2a30b34e3cb500eca99f8ea889.pt,id00867
uttr-c91887aebed24901a6a083dab6e8d108.pt,id05392
uttr-0b61c2351d78498dafef6fd30224ce8b.pt,id02099
uttr-524922fae52c4a3c802b5ede5875ec92.pt,id02368
uttr-8a2cb6bab37042df86dfb1bb1c7241d7.pt,id07244
uttr-fa6877ba2f784fbea65397e758b5b2fb.pt,id03819
uttr-0a67ad6730f44a0888f957d0a5b7dde1.pt,id03819
uttr-e478d1ff0a274bd497a3268250ac036c.pt,id03373
uttr-b596602b82494c06adf7677d135a40fb.pt,id06422
uttr-ab74f34276c84c838326d47f7eec1b16.pt,id01258
uttr-9aadde0c88c44d2bb9cfe3829bd6629d.pt,id01830
uttr-5e7ba07926c94b0f9a9becc4b1d5fc8f.pt,id06893
uttr-d1776f8fd24146889670f9a65da17f9e.pt,id09054
uttr-e5fb3a45a82546bfa96340aa9452a114.pt,id07960
uttr-ab77a2d883304d81ba6cfef211c7dd5c.pt,id09262
uttr-7f5200f1c4394443a3a1d71850e1cd0a.pt,id01920
uttr-385c94f2294c475fab3b2e9d72d02042.pt,id05966
uttr-ca2ca417e9f14630b156f983d3a61aa6.pt,id05470
uttr-d39a794d74a5483aa4fea16b07ab2212.pt,id02892
uttr-206201918b194cde994e2979479962b2.pt,id05096
uttr-913e0523b18a415fb96b834f34b608c6.pt,id05423
uttr-9ed38f3a6e9847afb8f6c53aa062ff88.pt,id05607
uttr-5a6cb84d59584cc0b480a3e0068f3a41.pt,id09263
uttr-1771d3303a0644bbb65b40fd8f16d924.pt,id05032
uttr-0eebca77294b4f3eb4de6a59f473572b.pt,id01699
uttr-983ffbb509074159801be134e053051b.pt,id05023
uttr-f856f195b046464a884d89282afeeaa7.pt,id07333
uttr-209b76dfa77d4b3783f4c51053bc6fe9.pt,id04835
uttr-8dd8d7dfe66947928dc5c679e814da98.pt,id03000
uttr-45f05c5105fb4b358d05e604c7019e08.pt,id05623
uttr-c0d2e47077394e3ca64928f9bdc57da1.pt,id05627
uttr-91f9cb4c70424aa6be12d092d05158a9.pt,id08471
uttr-732edbe012dc462abcfe5d2002f3bbd2.pt,id06081
uttr-b9f6c31e248341baa08878c3ee9cc80f.pt,id07361
uttr-3c67c100b39e4e84abcae8d382ccd010.pt,id07470
uttr-e5921e0334c340fa9c43137a8b9db2fd.pt,id01582
uttr-35bcd0bc2cc94ed382276538fc181653.pt,id03569
uttr-6108f20cb4f74a13a7757b787d6c5562.pt,id06146
uttr-c8be730e5be84b2f83bb453d3579f26d.pt,id01500
uttr-70e3a9921dd74a12909c8bd80eb4b14b.pt,id03694
uttr-6f5d32dfa0804712b7e148287ff9403b.pt,id03348
uttr-f831af359fad45798e1c68788da70f46.pt,id07123
uttr-43640c19e0bc4847b1eabba09b85fbd0.pt,id02295
uttr-d740d7600de546a5ad582abcbd69c063.pt,id06052
uttr-6fddcf9d7731452f8c329f6e912b6dc1.pt,id03000
uttr-8de18f5997f34813af15601885081d90.pt,id09054
uttr-38164582d5314c98b0001ff324f5fec1.pt,id05194
uttr-8a9b67bfd1b247f5aa9e153a3949fde3.pt,id03977
uttr-cd052753010e4b9fa3808eada226affe.pt,id03400
uttr-a1adc037106f43cb96772f999c6c68fe.pt,id01258
uttr-2d897f9495a6424cb469bbbc6140ec6f.pt,id01609
uttr-7f933a102c4e432c9ba2519c9b5e2703.pt,id08329
uttr-c9b856544c0e4eb3b843cc25400977d9.pt,id04528
uttr-1a86cfbe1b7540828c89cfb611bb7330.pt,id01080
uttr-0c23e5b89b45442d815ced84684c2638.pt,id05470
uttr-c6aac38e5ee24472895d49253053c89b.pt,id05627
uttr-ff6681e93729428183476ddb8aecd745.pt,id03400
uttr-22697879527c4c6bab5779c6ed9c3b85.pt,id01946
uttr-90fea8e1d61e44689408b8b1e86de1f3.pt,id05264
uttr-0a922bb423bc491fabb27e2f316fe113.pt,id08595
uttr-65213a91bf4648829069b57d4583e7fa.pt,id00801
uttr-689f2fb272d24372b01618f97bb7e398.pt,id08883
uttr-5696dfd8d75b406abd1ca427bbce2bc6.pt,id00393
uttr-57872f2b5ec243ebb8aff19ea12d7d13.pt,id08074
uttr-9a110ea4e7b144e5991334daedb024e7.pt,id04781
uttr-51fa8d5421be46aa9fe15e51e5a8eebb.pt,id00416
uttr-57d08553e40d4765a7948e0a09055b77.pt,id05574
uttr-341e8a0508e34c55ae67afd51780e8e0.pt,id00714
uttr-60ad9506a2f943f3af7c21311ac8c48b.pt,id02185
uttr-a74192301dae461fa96792dc0db85f8f.pt,id04938
uttr-8bae1f2647dc4c3e934671ba3d14d82c.pt,id02099
uttr-5bce6c0fd4b44ac1b736a49950247dfa.pt,id01036
uttr-f3c192c23eb743e29c8df792b620c486.pt,id06428
uttr-a9463ee1e8064cc8a8e80c4775303cc1.pt,id04531
uttr-9a5bf2c1097646fcad05408e21a85597.pt,id00924
uttr-3c3ea834a35648ddb3ee7ad4ae569c6c.pt,id07643
uttr-de57a1bbc3614431bde4419eaffab10d.pt,id03300
uttr-16e3cb6cfaf04074b43ec67a27de3b8b.pt,id09224
uttr-ae959bc5b7994a6a834f2a2714a6beb7.pt,id04016
uttr-9f3a503fca434d0591e65a43b01608c1.pt,id04897
uttr-972ad82f8f7244f786ff455b69ae1348.pt,id03785
uttr-bd848dc315004f89847b6efeebbc342d.pt,id01993
uttr-13274c42947a4f3ca7da630d20f22ad7.pt,id03353
uttr-80bbb42fd6a641cbb16e28a00572c716.pt,id07580
uttr-605b0b0fe7414eb1b5c490fe98e90277.pt,id01199
uttr-81e681fee316401ea966b28cfa5a2903.pt,id01109
uttr-11b7d678c3024b578c013e786998a040.pt,id07210
uttr-bf2e3f015ee94e44a10bffc58384e111.pt,id01237
uttr-97a4423fee0a445ca77c848054112f5c.pt,id03953
uttr-bf735c6483004130b5316cccc72c6722.pt,id08305
uttr-64eb6750753245f083bb131cc6b63108.pt,id08417
uttr-7b6ae9e008a44ec080527aa1357fce81.pt,id09125
uttr-e7209f5f9edd49f8a0eb6d188c38d338.pt,id03710
uttr-8e54e682a906428a8b0907663c6e5402.pt,id07199
uttr-6d5d6e13413144319cb9122dec189b1c.pt,id06134
uttr-7127f0c8214346a5a2f21b4dc6a0c557.pt,id07001
uttr-d464aec72e674aa49b7f726c72fbe298.pt,id08642
uttr-373f312d8a324de391d214a31074dbb6.pt,id07697
uttr-e78d85aafe7a4dd8988f9809d43b352e.pt,id08627
uttr-b60e894854e8450288f887586416ba66.pt,id05607
uttr-a29eb9fda1434a439138040e65ad0971.pt,id03860
uttr-314984e7e2c947c6bd148138cdce7f33.pt,id09271
uttr-0ca686ca49c247fc86093ed465561f26.pt,id04239
uttr-91415beb017a4dd6bf98909cc55d3a0b.pt,id07783
uttr-51f6518da9bc45898c7a0e3668be1124.pt,id06408
uttr-ba4fa4c53bc749078f178735cf901911.pt,id04686
uttr-86cd83a15e314e359e4eb462de52fb55.pt,id06106
uttr-a7fe1fb158274e73a06ab229badf7054.pt,id04962
uttr-dd47cc62d48243a98b16fbbb8d5dc9fb.pt,id03300
uttr-1d79d141f3194e198226f56c19edaebb.pt,id05445
uttr-c6165ea79af3415087efb83dfdb87f7a.pt,id02432
uttr-60e50b65665e4b958e4ee056f8d13ad6.pt,id07474
uttr-a36e9314c8024f468293807806fa622e.pt,id08605
uttr-f0d1ae16431f44b79d0644e44b3e2720.pt,id06428
uttr-354280a36fbc4fa29f2cb2140e0c5c4a.pt,id01503
uttr-c2ae30d5cd2f422790937ec6fd446719.pt,id03853
uttr-aeb8013dfaa54b23a96a10259ff572f6.pt,id01976
uttr-315b767afb7e404493c9ac2d397309b2.pt,id05870
uttr-828bd298aa6e4a99a1659f6ec1234489.pt,id00560
uttr-2119a122120f4940b13955167a318828.pt,id08402
uttr-7eabe9efb1374951ac67a30d2275afcd.pt,id00714
uttr-dfb03fc2ec8b4d8b9d9b9f215028ecdf.pt,id08580
uttr-781a7de6c69b4091af765768d6920db7.pt,id01080
uttr-e3fed99dfbd04690bfc970429d06f3bb.pt,id08281
uttr-41728faa32fa40e79b8fa33edb3dd1dc.pt,id05668
uttr-30e5b32b47114616b67ce4a098318cf0.pt,id07492
uttr-0efc083ab00a4f09bf9f639b3e3883fb.pt,id02338
uttr-6b32e38593a24b0381ac5e778bdc4187.pt,id05574
uttr-c3abacf629da47eb932f82c6a169ccbf.pt,id07004
uttr-a4348602d1bd4013af635f40fee654c1.pt,id04527
uttr-d7cb9a583f6048eeaf682f78a4671da5.pt,id05470
uttr-86b8f811ae62414cb8a04c16c467ebb5.pt,id06483
uttr-4459589072b54740a4bc6aa215b2ed31.pt,id02963
uttr-c6db22adf8d24f078c63a5f6775ca800.pt,id08179
uttr-76701d7e98e347699f3ec7a896712834.pt,id02583
uttr-35158a963cb8496aabad2a787e72954c.pt,id02097
uttr-86b9a760084348aea31449a87be2a9a1.pt,id01629
uttr-71d7579c25544ab4b8b5938686efa294.pt,id04070
uttr-f6c0270674664f1f8751b64687a82bcd.pt,id02597
uttr-88a18315b4f84def909d140da0932faa.pt,id03974
uttr-1a0fcee4dce54497b0c60cedc1afc1a0.pt,id08740
uttr-a8b65d788bc6420fabeb0d509627c4c0.pt,id03955
uttr-fca66e57b38c42058668823b1a6d122f.pt,id07361
uttr-c7dab99c3e7941b9b64a25e328f6a65f.pt,id05522
uttr-78fac8950219410cac552ba33aeae65b.pt,id02904
uttr-c3955fae4a894fa4923ecdbeacfe1f5e.pt,id02303
uttr-b17908a9600c4917b762afe4e38d437a.pt,id08884
uttr-e4a7ad51b71f44828ce7db4c320d6201.pt,id02288
uttr-e4ebe060b1434b18af939082cdf9190b.pt,id05624
uttr-1fb13645754540efbed431bcbae88578.pt,id01976
uttr-d4ebb14a213e438baa904a26bea5e214.pt,id03349
uttr-3a51411755a14286a3a33e91c5372744.pt,id04895
uttr-1adb13df54aa48b18e829bba26439d1e.pt,id00515
uttr-71619be805a14c0187fbe2f6f2e555a1.pt,id01748
uttr-95ffeb5b45134d28b50bb7800d947205.pt,id00701
uttr-b7fcd5ba002f419b986fd0405fa86dbc.pt,id03318
uttr-f6e29933a14e496085bc62f58beb49e2.pt,id02546
uttr-a4687c379a02457493d889e69d54aeca.pt,id02114
uttr-b32357eedc8f4e56b2b57d1ee4f0151c.pt,id09262
uttr-9e9afce974014c9881c0e394c360663e.pt,id03092
uttr-fcb4a2ea901342b0ad46cc1c5afd3c78.pt,id08567
uttr-79be586878dd4a1a8136131187ece5c7.pt,id02570
uttr-48e729050a844e61a67770d8794988a2.pt,id01080
uttr-7c5e5264a9bc48d99384a11dae7eb0d7.pt,id03900
uttr-b7c8ca62fc8d4ecc8d4f03c19ea2a342.pt,id03092
uttr-e36eb350841e480f86567c061d1d5794.pt,id03689
uttr-612d7dbc19d04803bdb5a0827ee0c245.pt,id02288
uttr-f9d1e47212dd4026a2906ef17fc821da.pt,id06011
uttr-092a1bd087d4405c8853041bd4e386f7.pt,id00801
uttr-ad1b3e4898d04ac0b2d50359ffff6bc4.pt,id02231
uttr-703fd1291b4e4071936cccc04bf5ba31.pt,id00714
uttr-4de6e48376654ef4bd51cc3ed6684be4.pt,id00515
uttr-4c670854d98d4d41958ad3dd4a25be2c.pt,id09234
uttr-42ff2773d66e4fc3bade764462b48300.pt,id04166
uttr-d3ac9c6de0834e7c8952560fd0bf6234.pt,id01624
uttr-42f97a2cd66e41619fefe0d044e8a6a6.pt,id07170
uttr-43923ed98d3a4c71a3f3c63c6f27457a.pt,id01503
uttr-0ab05e1a335c4e899fa05fd4454fa331.pt,id09054
uttr-4604797f655244269ba3d2e3098c64a1.pt,id02011
uttr-870c55cc9bf24275beff9a5afa8f374d.pt,id09154
uttr-426b9b6a33344460b8bcac4b85a2f43c.pt,id01001
uttr-be024506691043359d00cbf71d591a89.pt,id08757
uttr-2c5a362bc542412b8fa9889eddd496a4.pt,id01571
uttr-f893941aa7384d6a8f2d379d9109e38a.pt,id05211
uttr-036e8a4f9bf442eebea3b6d995f54a42.pt,id01449
uttr-f87c208caf80427e815fa20e1766f4e0.pt,id02210
uttr-51d9b0b67ce544af83035c5107c13ca4.pt,id04531
uttr-ff873612c3504b65b301699a3da0737c.pt,id05520
uttr-943cd03a6eed4811b61e88dda0e51e5b.pt,id06233
uttr-9f93fc77b71441fba63a6750a55437a8.pt,id01734
uttr-752063ff826a4e42b0b744eac4f45358.pt,id02104
uttr-80130e8401b54867a6554cf9d8c7b35b.pt,id06172
uttr-cd43acb7b8cf43e6832b6fc39fabd8c7.pt,id08186
uttr-32229819965146e687ed613b0e402bac.pt,id04686
uttr-4ad4241521de4b94be9e116e514600c1.pt,id03860
uttr-f47570f338e94fbaa8d59233df908b46.pt,id08471
uttr-220847ae689b4c30b9792f5712b27555.pt,id00356
uttr-e3e5b2570863470b8f68b4ff8d06c0d0.pt,id03400
uttr-c52aca912d064ae19f00216bf8a382ca.pt,id08247
uttr-1ce52090f16841a3990aa59e6c2347bd.pt,id07055
uttr-da929d92fe964ffb82fe7c36a8ca59df.pt,id07972
uttr-0ad23704f67b45b2b5a7b99823653045.pt,id01449
uttr-1d1e4a61d65f42518bf0a192186e7f58.pt,id05996
uttr-18ee4a8e672a4c1597397a404303f37d.pt,id06231
uttr-d97f93ff03f7488dbca2f268f67fbcfd.pt,id06554
uttr-0a5cb2af07304ed3a7d57fb36a9586ac.pt,id03694
uttr-5d3f9bb7e6b947d5a6e4eec0b73f3b52.pt,id01112
uttr-411865704a3d40b2b39f4cb24e45611d.pt,id03221
uttr-b2e93c2102964542bdc86cad89ef88bf.pt,id06172
uttr-58226ed50d7c425a9f34990ffd3afcd5.pt,id05483
uttr-3e5b618611fe4f6c9c6ef1ceb3f461a6.pt,id04239
uttr-3c661a8706c545008943fdd9522abcec.pt,id02295
uttr-ff4a101910944090bc3728bc87999029.pt,id02583
uttr-e3b581bc00624d73a4581407c7c26a74.pt,id01629
uttr-08e3f052b6fe475c993ae40c8c87e0a4.pt,id06920
uttr-17d5e336ee514d118235ed1bbf686148.pt,id08402
uttr-d01fc5100373417fa1b61bf13f3a1647.pt,id06810
uttr-151159170f8f4dcbbd910a8e730aabab.pt,id07254
uttr-a095baabd21f40b396bd43183f1d73dc.pt,id04196
uttr-41deb5aa5e034f5892c2bdc9be3eb8df.pt,id09112
